Id:,26140
Estación:,HERMOSILLO (FFCC)-SON
Posición:,29.0958333333N -110.931944444W
Variable:,Unidades Calor (oD)
Fecha Inicial:,01/01/1973
Fecha Final:,01/01/1979
No Dato:,nan
Mes,Día,Anio,Datos
07,22,1976,14.5
07,23,1976,14.88
07,24,1976,15.87
07,25,1976,null
07,26,1976,16.06
07,27,1976,15.87
07,28,1976,16.35
07,29,1976,15.65
07,30,1976,15.37
07,31,1976,14.88
08,01,1976,null
08,02,1976,16.62
08,03,1976,17.45
08,04,1976,16.98
08,05,1976,17.56
08,06,1976,17.93
08,07,1976,17.45
08,08,1976,null
08,09,1976,18.98
08,10,1976,17.56
08,11,1976,16.23
08,12,1976,17.86
08,13,1976,18.25
08,14,1976,18.25
08,15,1976,null
08,16,1976,17.36
08,17,1976,15.86
08,18,1976,16.98
08,19,1976,16.68
08,20,1976,17.93
08,21,1976,17.67
08,22,1976,null
08,23,1976,17.28
08,24,1976,16.98
08,25,1976,16.68
08,26,1976,17.67
08,27,1976,15.87
08,28,1976,16.98
08,29,1976,null
08,30,1976,16.35
08,31,1976,17.43
09,01,1976,17.25
09,02,1976,16.36
09,03,1976,12.0
09,04,1976,15.37
09,05,1976,null
09,06,1976,15.5
09,07,1976,14.88
09,08,1976,15.65
09,09,1976,12.0
09,10,1976,12.5
09,11,1976,14.5
09,12,1976,null
09,13,1976,12.0
09,14,1976,14.92
09,15,1976,12.5
09,16,1976,null
09,17,1976,13.89
09,18,1976,14.44
09,19,1976,null
09,20,1976,13.7
09,21,1976,15.87
09,22,1976,15.87
09,23,1976,15.6
09,24,1976,13.0
09,25,1976,13.0
09,26,1976,null
09,27,1976,12.5
09,28,1976,12.0
09,29,1976,11.9
09,30,1976,14.44
10,01,1976,15.87
10,02,1976,13.0
10,03,1976,null
10,04,1976,14.0
10,05,1976,11.73
10,06,1976,12.99
10,07,1976,13.47
10,08,1976,15.13
10,09,1976,14.44
10,10,1976,null
10,11,1976,12.26
10,12,1976,12.99
10,13,1976,12.5
10,14,1976,10.5
10,15,1976,10.5
10,16,1976,11.0
10,17,1976,null
10,18,1976,12.4
10,19,1976,11.5
10,20,1976,12.0
10,21,1976,10.0
10,22,1976,10.5
10,23,1976,10.5
10,24,1976,null
10,25,1976,7.5
10,26,1976,7.78
10,27,1976,7.01
10,28,1976,5.62
10,29,1976,7.01
10,30,1976,5.82
10,31,1976,null
11,01,1976,10.5
11,02,1976,10.5
11,03,1976,11.9
11,04,1976,12.4
11,05,1976,12.71
11,06,1976,12.4
11,07,1976,null
11,08,1976,11.4
11,09,1976,9.1
11,10,1976,8.22
11,11,1976,7.6
11,12,1976,8.27
11,13,1976,5.33
11,14,1976,null
11,15,1976,3.32
11,16,1976,3.94
11,17,1976,4.84
11,18,1976,4.6
11,19,1976,4.63
11,20,1976,null
11,21,1976,null
11,22,1976,7.0
11,23,1976,7.0
11,24,1976,6.5
11,25,1976,5.12
11,26,1976,5.56
11,27,1976,6.11
11,28,1976,null
11,29,1976,2.96
11,30,1976,2.96
12,01,1976,null
12,02,1976,4.25
12,03,1976,4.25
12,04,1976,4.83
12,05,1976,null
12,06,1976,3.6
12,07,1976,3.38
12,08,1976,4.25
12,09,1976,4.98
12,10,1976,4.25
12,11,1976,2.86
12,12,1976,null
12,13,1976,3.32
12,14,1976,3.94
12,15,1976,3.19
12,16,1976,4.69
12,17,1976,5.62
12,18,1976,3.77
12,19,1976,null
12,20,1976,3.32
12,21,1976,4.4
12,22,1976,3.5
12,23,1976,3.38
12,24,1976,4.53
12,25,1976,null
12,26,1976,null
12,27,1976,4.38
12,28,1976,2.14
12,29,1976,1.02
12,30,1976,2.55
12,31,1976,4.07
01,01,1977,null
01,02,1977,null
01,03,1977,2.55
01,04,1977,2.33
01,05,1977,1.59
01,06,1977,1.37
01,07,1977,1.83
01,08,1977,1.12
01,09,1977,null
01,10,1977,0.0
01,11,1977,0.94
01,12,1977,0.35
01,13,1977,0.41
01,14,1977,0.15
01,15,1977,2.55
01,16,1977,null
01,17,1977,4.07
01,18,1977,4.53
01,19,1977,6.84
01,20,1977,4.69
01,21,1977,6.79
01,22,1977,3.64
01,23,1977,null
01,24,1977,5.08
01,25,1977,4.4
01,26,1977,2.91
01,27,1977,3.02
01,28,1977,5.33
01,29,1977,4.13
01,30,1977,null
01,31,1977,2.75
02,01,1977,null
02,02,1977,4.53
02,03,1977,3.94
02,04,1977,4.98
02,05,1977,null
02,06,1977,null
02,07,1977,5.44
02,08,1977,5.44
02,09,1977,6.09
02,10,1977,5.44
02,11,1977,4.98
02,12,1977,5.9
02,13,1977,null
02,14,1977,7.26
02,15,1977,7.26
02,16,1977,9.26
02,17,1977,8.22
02,18,1977,8.22
02,19,1977,7.99
02,20,1977,null
02,21,1977,8.47
02,22,1977,7.99
02,23,1977,5.82
02,24,1977,6.09
02,25,1977,8.0
02,26,1977,2.55
02,27,1977,null
02,28,1977,5.44
03,01,1977,7.5
03,02,1977,4.98
03,03,1977,2.07
03,04,1977,2.25
03,05,1977,0.68
03,06,1977,null
03,07,1977,5.44
03,08,1977,7.26
03,09,1977,8.5
03,10,1977,6.84
03,11,1977,6.34
03,12,1977,3.38
03,13,1977,null
03,14,1977,5.13
03,15,1977,5.34
03,16,1977,5.62
03,17,1977,6.53
03,18,1977,6.3
03,19,1977,4.69
03,20,1977,null
03,21,1977,null
03,22,1977,7.31
03,23,1977,7.74
03,24,1977,5.34
03,25,1977,7.74
03,26,1977,3.39
03,27,1977,null
03,28,1977,2.07
03,29,1977,4.07
03,30,1977,4.53
03,31,1977,5.44
04,01,1977,5.82
04,02,1977,2.96
04,03,1977,null
04,04,1977,4.07
04,05,1977,7.01
04,06,1977,10.0
04,07,1977,10.34
04,08,1977,null
04,09,1977,null
04,10,1977,null
04,11,1977,10.3
04,12,1977,6.09
04,13,1977,7.04
04,14,1977,7.6
04,15,1977,5.82
04,16,1977,7.29
04,17,1977,null
04,18,1977,10.0
04,19,1977,10.5
04,20,1977,8.1
04,21,1977,8.27
04,22,1977,10.34
04,23,1977,12.01
04,24,1977,null
04,25,1977,10.5
04,26,1977,11.73
04,27,1977,12.99
04,28,1977,11.73
04,29,1977,9.26
04,30,1977,10.5
05,01,1977,null
05,02,1977,11.24
05,03,1977,10.74
05,04,1977,10.74
05,05,1977,null
05,06,1977,10.0
05,07,1977,9.1
05,08,1977,null
05,09,1977,10.0
05,10,1977,10.89
05,11,1977,10.74
05,12,1977,10.89
05,13,1977,11.24
05,14,1977,10.74
05,15,1977,null
05,16,1977,9.59
05,17,1977,11.78
05,18,1977,11.24
05,19,1977,11.24
05,20,1977,11.29
05,21,1977,11.03
05,22,1977,null
05,23,1977,12.01
05,24,1977,11.53
05,25,1977,10.63
05,26,1977,11.24
05,27,1977,11.78
05,28,1977,11.78
05,29,1977,null
05,30,1977,null
05,31,1977,13.0
06,01,1977,15.5
06,02,1977,17.56
06,03,1977,16.5
06,04,1977,17.56
06,05,1977,null
06,06,1977,14.67
06,07,1977,17.13
06,08,1977,18.17
06,09,1977,18.63
06,10,1977,15.44
06,11,1977,16.19
06,12,1977,null
06,13,1977,14.69
06,14,1977,15.13
06,15,1977,15.77
06,16,1977,18.17
06,17,1977,16.98
06,18,1977,18.17
06,19,1977,null
06,20,1977,18.47
06,21,1977,18.43
06,22,1977,18.43
06,23,1977,18.31
06,24,1977,17.22
06,25,1977,18.47
06,26,1977,null
06,27,1977,18.17
06,28,1977,17.69
06,29,1977,18.17
06,30,1977,18.12
07,01,1977,18.85
07,02,1977,17.3
07,03,1977,null
07,04,1977,18.37
07,05,1977,18.77
07,06,1977,18.81
07,07,1977,19.16
07,08,1977,19.13
07,09,1977,19.13
07,10,1977,null
07,11,1977,18.81
07,12,1977,19.13
07,13,1977,19.13
07,14,1977,18.93
07,15,1977,18.77
07,16,1977,18.17
07,17,1977,null
07,18,1977,19.44
07,19,1977,19.44
07,20,1977,19.42
07,21,1977,17.75
07,22,1977,18.17
07,23,1977,19.44
07,24,1977,null
07,25,1977,17.62
07,26,1977,17.88
07,27,1977,19.06
07,28,1977,19.16
07,29,1977,18.17
07,30,1977,18.73
07,31,1977,null
08,01,1977,19.06
08,02,1977,18.73
08,03,1977,18.47
08,04,1977,19.16
08,05,1977,19.47
08,06,1977,18.17
08,07,1977,null
08,08,1977,19.37
08,09,1977,18.31
08,10,1977,18.63
08,11,1977,19.06
08,12,1977,18.81
08,13,1977,18.06
08,14,1977,null
08,15,1977,16.82
08,16,1977,17.86
08,17,1977,17.77
08,18,1977,17.56
08,19,1977,18.63
08,20,1977,19.1
08,21,1977,null
08,22,1977,17.04
08,23,1977,18.09
08,24,1977,18.56
08,25,1977,18.73
08,26,1977,18.73
08,27,1977,18.37
08,28,1977,null
08,29,1977,18.31
08,30,1977,18.31
08,31,1977,17.99
09,01,1977,17.56
09,02,1977,16.23
09,03,1977,17.36
09,04,1977,null
09,05,1977,19.18
09,06,1977,16.98
09,07,1977,18.31
09,08,1977,18.31
09,09,1977,18.73
09,10,1977,19.37
09,11,1977,null
09,12,1977,18.37
09,13,1977,17.43
09,14,1977,17.36
09,15,1977,16.5
09,16,1977,null
09,17,1977,17.14
09,18,1977,null
09,19,1977,16.82
09,20,1977,16.9
09,21,1977,17.14
09,22,1977,18.31
09,23,1977,17.54
09,24,1977,18.0
09,25,1977,null
09,26,1977,18.0
09,27,1977,18.63
09,28,1977,18.68
09,29,1977,18.73
09,30,1977,15.13
10,01,1977,15.44
10,02,1977,null
10,03,1977,18.68
10,04,1977,17.88
10,05,1977,17.0
10,06,1977,17.28
10,07,1977,17.74
10,08,1977,17.28
10,09,1977,null
10,10,1977,15.87
10,11,1977,18.25
10,12,1977,17.86
10,13,1977,17.77
10,14,1977,16.37
10,15,1977,16.37
10,16,1977,null
10,17,1977,17.54
10,18,1977,16.5
10,19,1977,15.93
10,20,1977,13.91
10,21,1977,12.96
10,22,1977,12.74
10,23,1977,null
10,24,1977,12.5
10,25,1977,12.26
10,26,1977,15.17
10,27,1977,15.6
10,28,1977,12.5
10,29,1977,15.87
10,30,1977,null
10,31,1977,10.9
11,01,1977,12.5
11,02,1977,11.73
11,03,1977,10.74
11,04,1977,11.24
11,05,1977,9.5
11,06,1977,null
11,07,1977,null
11,08,1977,8.0
11,09,1977,6.3
11,10,1977,10.0
11,11,1977,11.9
11,12,1977,12.5
11,13,1977,null
11,14,1977,12.5
11,15,1977,12.01
11,16,1977,12.5
11,17,1977,12.22
11,18,1977,10.9
11,19,1977,12.4
11,20,1977,null
11,21,1977,9.5
11,22,1977,9.0
11,23,1977,10.0
11,24,1977,10.9
11,25,1977,10.9
11,26,1977,12.5
11,27,1977,null
11,28,1977,12.5
11,29,1977,10.0
11,30,1977,9.0
12,01,1977,8.1
12,02,1977,10.0
12,03,1977,10.0
12,04,1977,null
12,05,1977,9.59
12,06,1977,10.0
12,07,1977,10.9
12,08,1977,10.9
12,09,1977,10.0
12,10,1977,9.1
12,11,1977,null
12,12,1977,9.0
12,13,1977,9.0
12,14,1977,8.1
12,15,1977,8.6
12,16,1977,8.27
12,17,1977,8.27
12,18,1977,null
12,19,1977,7.26
12,20,1977,7.5
12,21,1977,8.1
12,22,1977,9.0
12,23,1977,10.0
12,24,1977,7.5
12,25,1977,null
12,26,1977,10.0
12,27,1977,9.0
12,28,1977,9.0
12,29,1977,8.5
12,30,1977,7.5
12,31,1977,7.5
01,01,1978,null
01,02,1978,6.61
01,03,1978,7.5
01,04,1978,6.79
01,05,1978,7.11
01,06,1978,7.11
01,07,1978,7.11
01,08,1978,null
01,09,1978,7.26
01,10,1978,6.78
01,11,1978,5.0
01,12,1978,4.84
01,13,1978,6.5
01,14,1978,6.5
01,15,1978,null
01,16,1978,7.5
01,17,1978,6.61
01,18,1978,4.6
01,19,1978,4.4
01,20,1978,5.08
01,21,1978,5.33
01,22,1978,null
01,23,1978,5.82
01,24,1978,4.87
01,25,1978,4.53
01,26,1978,4.87
01,27,1978,7.01
01,28,1978,6.0
01,29,1978,null
01,30,1978,8.76
01,31,1978,9.1
02,01,1978,null
02,02,1978,7.6
02,03,1978,7.6
02,04,1978,8.1
02,05,1978,null
02,06,1978,10.0
02,07,1978,10.0
02,08,1978,10.5
02,09,1978,7.29
02,10,1978,7.78
02,11,1978,7.78
02,12,1978,null
02,13,1978,3.02
02,14,1978,3.47
02,15,1978,2.75
02,16,1978,3.19
02,17,1978,4.07
02,18,1978,4.53
02,19,1978,null
02,20,1978,5.62
02,21,1978,7.6
02,22,1978,10.5
02,23,1978,10.5
02,24,1978,9.59
02,25,1978,8.27
02,26,1978,null
02,27,1978,10.5
02,28,1978,6.5
03,01,1978,8.0
03,02,1978,7.5
03,03,1978,6.5
03,04,1978,8.0
03,05,1978,null
03,06,1978,8.0
03,07,1978,9.0
03,08,1978,8.0
03,09,1978,9.0
03,10,1978,10.0
03,11,1978,6.3
03,12,1978,null
03,13,1978,6.04
03,14,1978,7.6
03,15,1978,8.5
03,16,1978,12.5
03,17,1978,15.13
03,18,1978,14.26
03,19,1978,null
03,20,1978,12.99
03,21,1978,null
03,22,1978,12.71
03,23,1978,12.99
03,24,1978,null
03,25,1978,null
03,26,1978,null
03,27,1978,13.63
03,28,1978,10.9
03,29,1978,11.73
03,30,1978,13.22
03,31,1978,13.91
04,01,1978,12.5
04,02,1978,null
04,03,1978,11.5
04,04,1978,13.39
04,05,1978,9.66
04,06,1978,8.27
04,07,1978,10.41
04,08,1978,11.0
04,09,1978,null
04,10,1978,4.87
04,11,1978,8.0
04,12,1978,12.5
04,13,1978,11.73
04,14,1978,11.29
04,15,1978,12.26
04,16,1978,null
04,17,1978,11.24
04,18,1978,11.24
04,19,1978,12.26
04,20,1978,10.34
04,21,1978,11.73
04,22,1978,10.41
04,23,1978,null
04,24,1978,11.03
04,25,1978,12.49
04,26,1978,11.53
04,27,1978,14.56
04,28,1978,13.22
04,29,1978,12.26
04,30,1978,null
05,01,1978,null
05,02,1978,10.74
05,03,1978,9.0
05,04,1978,10.74
05,05,1978,null
05,06,1978,11.03
05,07,1978,null
05,08,1978,11.0
05,09,1978,13.16
05,10,1978,14.1
05,11,1978,13.91
05,12,1978,14.56
05,13,1978,14.81
05,14,1978,null
05,15,1978,14.81
05,16,1978,14.56
05,17,1978,13.34
05,18,1978,12.69
05,19,1978,13.16
05,20,1978,13.63
05,21,1978,null
05,22,1978,13.97
05,23,1978,14.42
05,24,1978,14.1
05,25,1978,11.03
05,26,1978,11.03
05,27,1978,11.03
05,28,1978,null
05,29,1978,11.55
05,30,1978,13.94
05,31,1978,16.5
06,01,1978,13.05
06,02,1978,12.5
06,03,1978,13.16
06,04,1978,null
06,05,1978,14.56
06,06,1978,16.3
06,07,1978,13.66
06,08,1978,14.11
06,09,1978,17.44
06,10,1978,18.17
06,11,1978,null
06,12,1978,18.17
06,13,1978,18.17
06,14,1978,18.17
06,15,1978,19.16
06,16,1978,18.52
06,17,1978,18.52
06,18,1978,null
06,19,1978,18.52
06,20,1978,18.85
06,21,1978,19.44
06,22,1978,18.52
06,23,1978,19.13
06,24,1978,19.16
06,25,1978,null
06,26,1978,19.13
06,27,1978,19.13
06,28,1978,19.06
06,29,1978,19.06
06,30,1978,19.06
07,01,1978,18.37
07,02,1978,null
07,03,1978,18.85
07,04,1978,19.13
07,05,1978,19.13
07,06,1978,19.13
07,07,1978,19.88
07,08,1978,19.13
07,09,1978,null
07,10,1978,18.81
07,11,1978,19.06
07,12,1978,19.67
07,13,1978,19.42
07,14,1978,19.89
07,15,1978,19.47
07,16,1978,null
07,17,1978,19.13
07,18,1978,18.73
07,19,1978,19.69
07,20,1978,19.7
07,21,1978,17.22
07,22,1978,18.37
07,23,1978,null
07,24,1978,18.73
07,25,1978,18.73
07,26,1978,18.25
07,27,1978,18.73
07,28,1978,18.47
07,29,1978,19.06
07,30,1978,null
07,31,1978,17.86
08,01,1978,16.98
08,02,1978,18.09
08,03,1978,18.25
08,04,1978,18.17
08,05,1978,17.67
08,06,1978,null
08,07,1978,18.31
08,08,1978,19.28
08,09,1978,18.77
08,10,1978,18.63
08,11,1978,18.73
08,12,1978,18.73
08,13,1978,null
08,14,1978,18.63
08,15,1978,18.91
08,16,1978,19.1
08,17,1978,19.35
08,18,1978,19.06
08,19,1978,18.37
08,20,1978,null
08,21,1978,18.77
08,22,1978,19.1
08,23,1978,18.37
08,24,1978,18.25
08,25,1978,18.63
08,26,1978,18.73
08,27,1978,null
08,28,1978,18.73
08,29,1978,18.73
08,30,1978,18.73
08,31,1978,19.06
09,01,1978,19.06
09,02,1978,18.31
09,03,1978,null
09,04,1978,18.98
09,05,1978,18.25
09,06,1978,18.56
09,07,1978,17.93
09,08,1978,18.25
09,09,1978,18.17
09,10,1978,null
09,11,1978,18.68
09,12,1978,18.31
09,13,1978,18.31
09,14,1978,17.86
09,15,1978,19.19
09,16,1978,null
09,17,1978,null
09,18,1978,12.69
09,19,1978,13.16
09,20,1978,14.42
09,21,1978,15.75
09,22,1978,18.31
09,23,1978,19.1
09,24,1978,null
09,25,1978,18.81
09,26,1978,18.73
09,27,1978,18.63
09,28,1978,18.25
09,29,1978,19.32
09,30,1978,17.67
10,01,1978,null
10,02,1978,17.14
10,03,1978,18.68
10,04,1978,18.68
10,05,1978,18.31
10,06,1978,18.25
10,07,1978,17.36
10,08,1978,null
10,09,1978,18.25
10,10,1978,17.77
10,11,1978,18.68
10,12,1978,17.54
10,13,1978,16.3
10,14,1978,16.72
10,15,1978,null
10,16,1978,16.82
10,17,1978,16.19
10,18,1978,16.19
10,19,1978,16.72
10,20,1978,15.98
10,21,1978,16.3
10,22,1978,null
10,23,1978,13.0
10,24,1978,12.0
10,25,1978,12.0
10,26,1978,12.0
10,27,1978,12.0
10,28,1978,12.4
10,29,1978,null
10,30,1978,13.22
10,31,1978,14.0
11,01,1978,10.5
11,02,1978,13.21
11,03,1978,12.0
11,04,1978,10.0
11,05,1978,null
11,06,1978,11.73
11,07,1978,null
11,08,1978,12.74
11,09,1978,12.26
11,10,1978,15.4
11,11,1978,9.0
11,12,1978,null
11,13,1978,8.1
11,14,1978,4.84
11,15,1978,4.6
11,16,1978,5.33
11,17,1978,5.33
11,18,1978,6.3
11,19,1978,null
11,20,1978,null
11,21,1978,8.27
11,22,1978,5.33
11,23,1978,7.0
11,24,1978,7.5
11,25,1978,4.13
11,26,1978,null
11,27,1978,3.77
11,28,1978,3.94
11,29,1978,5.81
11,30,1978,4.63
12,01,1978,7.29
12,02,1978,10.0
12,03,1978,null
12,04,1978,3.94
12,05,1978,3.94
12,06,1978,4.23
12,07,1978,3.02
12,08,1978,0.68
12,09,1978,0.39
12,10,1978,null
12,11,1978,2.78
12,12,1978,7.5
12,13,1978,4.14
12,14,1978,4.63
12,15,1978,6.11
12,16,1978,7.5
12,17,1978,null
12,18,1978,10.0
12,19,1978,4.63
12,20,1978,3.39
12,21,1978,3.32
12,22,1978,3.47
12,23,1978,3.94
12,24,1978,null
12,25,1978,null
12,26,1978,5.15
12,27,1978,5.81
12,28,1978,6.3
12,29,1978,3.39
12,30,1978,3.39
12,31,1978,null
